index,price,area,renttype,floor,community,longtitude,latitude,bedroom,bathroom,livingroom
155,2200,56,not share,2,lv zhi chang su she lou ,116.40088999999999,40.242644,2,1,1
156,5800,54,not share,20,niu jie dong li ,116.373903,39.893809999999995,1,1,1
157,4100,43,not share,15,SOCO gong she ,116.36855700000001,40.072913,1,1,0
158,3300,78,not share,6,zhong ze jia yuan ,116.64483999999999,39.8809,2,1,1
159,6000,65,not share,22,jin yu kang hui yuan ,116.585426,39.911902000000005,2,1,1
160,2500,54,not share,13,tian heng le huo cheng ,116.08526100000002,39.720728,2,1,0
161,5500,100,not share,21,zhong shui jin hai ,116.513979,39.94229,2,1,1
162,2500,37,not share,14,xu hui E tian di ,116.175752,39.728172,2,1,0
163,5500,58,not share,6,bai yun lu qi hao yuan ,116.34816000000001,39.904437,2,1,1
164,5800,55,not share,6,nong ye da xue fu shu zhong xue jia shu lou ,116.281403,40.028034999999996,1,1,1
165,3000,92,not share,14,jin bao cheng bei qu ,116.669568,40.183199,1,1,1
166,5300,53,not share,4,ju yuan ,116.29640800000001,40.039756,1,1,1
167,3300,105,not share,6,si hai gong yu ,116.703713,39.95821,3,1,1
168,3500,44,not share,6,wei yuan ,116.26973000000001,39.901123,1,1,1
169,5000,73,not share,6,song yu xi li ,116.47068300000001,39.87738,2,1,1
170,5100,70,not share,7,fu yi yuan ,116.56053100000001,39.925155,2,1,1
171,5600,46,not share,13,xi rong ge ,116.286207,39.946778,1,1,0
172,3000,50,not share,15,nan hai jia yuan san li ,116.50211999999999,39.769042999999996,1,1,1
173,2600,93,not share,6,huang xin zhuang dong li ,116.156204,39.761792,2,2,1
174,4500,54,not share,23,bei jing xiang su nan qu ,116.62206299999998,39.931519,1,1,0
175,4000,60,not share,6,gui yuan nan li bing qu ,116.49041100000001,39.798212,1,1,1
176,6000,75,not share,29,bei hua yuan xiao qu ,116.555777,39.910745,2,1,1
177,4200,60,not share,6,mo shi kou xi li ,116.16083700000001,39.93931,2,1,1
178,3300,59,not share,15,ying jia hui ,116.461734,39.768969,1,1,0
179,2800,43,not share,4,tuan he yuan ,116.378225,39.747088,1,1,1
180,3000,34,not share,7,qing xiu yuan bei qu ,116.25088600000001,40.225155,1,1,0
181,4500,71,not share,2,shi hao hua yuan ,116.51321499999999,39.849911,2,1,1
182,5900,64,not share,27,cheng hua yuan ,116.358543,40.017542,1,1,1
183,5800,86,not share,21,dong ze yuan ,116.56296499999999,39.966574,3,1,1
184,5300,50,not share,14,qiang you qing he xin cheng ,116.35419099999999,40.035178,1,1,1
185,5000,60,not share,11,ju fu yuan ,116.562137,39.922565999999996,1,1,1
186,3300,81,not share,6,bei ya hua yuan ,116.42841100000001,40.135622999999995,2,1,1
187,4100,48,not share,23,guo rong guo ji ,116.50818100000001,39.807662,1,1,1
188,4500,14,not share,1,da yang mao hu tong ,116.438584,39.911543,1,1,1
189,3800,55,not share,5,xi huan li ,116.23236499999999,40.235529,2,1,1
190,2600,48,not share,9,zhong guo tie jian shun xin hui ,116.671838,40.093026,2,1,0
191,3600,63,not share,11,ba ke mo jie ,116.648559,39.894325,2,1,1
192,5300,62,not share,6,yong ding lu 1 hao yuan ,116.270772,39.931256,2,1,1
193,6000,52,not share,6,zhi qiang nan yuan ,116.375072,39.957136,2,1,1
194,3500,83,not share,6,guan yin si xiao qu ,116.354548,39.733154,3,1,1
195,5200,42,not share,6,nong guang dong li ,116.476467,39.888742,1,1,1
196,5800,89,not share,16,yuan yang yi fang xin yue er qi ,116.61743700000001,39.90375,2,1,1
197,5500,38,not share,6,zhao tang zi hu tong ,116.43456499999999,39.919951,1,1,1
198,4100,49,not share,5,gu cheng nan lu ,116.196272,39.915185,2,1,1
199,4300,54,not share,5,gu cheng nan lu ,116.196272,39.915185,2,1,1
200,4700,69,not share,28,qing ta nan li ,116.27468,39.89928,2,1,1
201,5000,59,not share,6,jin gou he 3 hao yuan ,116.276354,39.924299,2,1,1
202,2500,55,not share,15,yu yuan D qu ,116.32972099999999,39.633131,1,1,1
203,4000,45,not share,6,wu fang yuan ,116.233846,39.905003,1,1,1
204,5000,42,not share,6,hua jia de xiao qu ,116.47668700000001,39.988644,1,1,1
205,4000,77,not share,6,wu jie man jing hu tong ,116.23666599999999,40.220734,3,1,1
206,6000,58,not share,27,guo mei di yi cheng 3 hao yuan ,116.521774,39.94004,1,1,1
207,5000,58,not share,15,yi shui fang yuan ,116.56954499999999,39.910973999999996,1,1,1
208,3000,31,not share,6,yun long jia yuan ,116.441424,39.813718,2,1,1
209,3300,40,not share,27,K2 qing shui wan ,116.689177,39.931339,1,1,0
210,5800,60,not share,6,ba li zhuang xi li ,116.497828,39.924966,2,1,1
211,3800,91,not share,6,ming jia hua yuan san qu ,116.425304,40.112553000000005,2,2,1
212,5500,67,not share,6,dong ping li ,116.605893,40.054165000000005,2,1,1
213,5200,69,not share,4,you an xi li ,116.36856599999999,39.880765000000004,2,1,1
214,5000,55,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
215,5200,51,not share,10,fang yi yuan ,116.2698696918,40.051989694454,2,1,0
216,6000,58,not share,9,yi pin shang ceng ,116.325461,40.045225,1,1,0
217,2400,70,not share,6,jian hua bei li xiao qu ,116.154591,39.749439,2,1,1
218,4500,79,not share,17,chao feng jia yuan ,116.57278799999999,39.857682000000004,2,1,1
219,4500,78,not share,14,chao feng jia yuan ,116.57278799999999,39.857682000000004,2,1,1
220,2500,11,not share,1,dong si shi yi tiao ,116.429248,39.940483,1,0,0
221,4200,36,not share,6,tian tan xi li dong qu ,116.40928899999999,39.88201,1,1,1
222,2500,60,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
223,2800,48,not share,9,zhong guo tie jian shun xin hui ,116.671838,40.093026,2,1,1
224,3500,36,not share,6,da hong men dong men li ,116.40606299999999,39.844091,1,1,1
225,3360,34,not share,18,yi xiu ming yuan ,116.650653,39.914862,1,1,0
226,3300,54,not share,6,wu ai tun dong jie 64 hao yuan ,116.38683700000001,39.804838000000004,2,1,1
227,4300,57,not share,24,chun yuan ,116.262442,39.897184,1,1,1
228,5000,50,not share,6,yong tai yuan ,116.35491299999998,40.040671,1,1,1
229,3600,94,not share,14,he sheng shi jie cun ,116.551782,39.742837,2,1,1
230,6000,62,not share,18,xin xing nian dai ,116.275724,39.903782,1,1,1
231,4900,48,not share,6,fa hua nan li ,116.43414399999999,39.892210999999996,1,1,1
232,4650,62,not share,6,xi luo yuan si qu ,116.39783899999999,39.868935,2,1,1
233,3500,74,not share,6,yu qiao nan li ,116.69010800000001,39.895196,2,1,1
234,4500,64,not share,15,xi ma jin run er qu ,116.386742,39.845372999999995,1,1,1
235,3400,55,not share,6,huang cun zhong li ,116.347586,39.738759,2,1,1
236,3200,90,not share,21,ren he hua yuan yi qu ,116.692086,40.116237,2,1,1
237,2900,60,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,1,1,1
238,2400,60,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,1,1,1
239,4300,53,not share,6,liu li qiao 10 hao yuan ,116.309979,39.888606,1,1,1
240,5200,55,not share,10,fang yi yuan ,116.2698696918,40.051989694454,1,1,1
241,2600,56,not share,5,xin jian xiang xiao qu ,116.150632,39.744915999999996,2,1,1
242,3400,50,not share,18,nan hai jia yuan si li ,116.49093799999999,39.766936,1,1,1
243,5800,51,not share,6,xi ba he xi li ,116.442526,39.972398999999996,1,1,1
244,2500,64,not share,6,pu dong xiao qu ,116.12215,39.932268,2,2,1
245,2800,28,not share,4,ba jiao nan lu ,116.203327,39.915531,1,0,0
246,2600,10,not share,1,lu mi cang dong xiang ,116.436797,39.924023,1,0,0
247,3200,42,not share,16,shang ying xin cun ,116.687591,39.910318,1,1,0
248,6000,50,not share,16,dong tu cheng lu 13 hao yuan ,116.438239,39.957728,1,1,1
249,5300,122,not share,5,bai yang jing yuan ,116.560906,39.879298,3,1,1
250,4400,44,not share,6,you an men nei xi jie jia 10 hao yuan ,116.366335,39.877194,1,1,1
251,4500,38,not share,12,ping guo pai ,116.58468,39.935758,1,1,0
252,5300,51,not share,6,bei jing ji xie xue yuan jia shu lou ,116.355078,40.043082,2,1,1
253,5800,45,not share,15,hong shan shi jia ,116.340073,39.899642,1,1,0
254,4300,108,not share,16,cui cheng xin yuan ,116.509192,39.865515,1,1,0
255,5200,47,not share,6,jian gong bei li ,116.35917099999999,39.886348999999996,1,1,1
256,3300,42,not share,6,shui xian yuan ,116.70106399999999,39.920295,1,1,0
257,6000,60,not share,21,li du jia yuan ,116.34446899999999,40.037023,1,1,1
258,5700,61,not share,4,le dong 300 ,116.572585,39.910962,3,1,0
259,2700,77,not share,22,dong ya rui jing yuan ,116.54933700000001,39.749911,2,1,1
260,4100,50,not share,4,gu cheng lu xiao qu ,116.195155,39.920866,2,1,0
261,4500,62,not share,7,yin de jia yuan ,116.339882,39.82826,2,1,1
262,4000,38,not share,7,shang bei xin zuo ,116.339803,40.085341,1,1,0
263,4200,41,not share,8,iMOMA ,116.32278500000001,40.048025,1,1,0
264,4500,90,not share,17,you de jia yuan 5 hao yuan ,116.431933,39.791808,2,1,1
265,3500,66,not share,6,fu yuan xiao qu ,116.361705,39.761336,2,1,1
266,3400,83,not share,7,zhong mei guang he yuan zhu ,116.33858500000001,39.716829,2,1,1
267,5500,32,not share,6,tian hua gong guan ,116.43098300000001,39.891579,1,1,1
268,3000,77,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,2,1,1
269,3800,57,not share,6,wan yuan dong li ,116.43440700000001,39.806898,2,1,1
270,3000,42,not share,6,xi xing fu jie ,116.28901,39.858118,1,1,1
271,3000,44,not share,6,zhi shan jie 4 hao ,116.40521499999998,39.8124,1,1,1
272,4000,50,not share,6,wei yuan ,116.26973000000001,39.901123,1,1,1
273,4000,60,not share,6,wei yuan ,116.26973000000001,39.901123,2,1,1
274,5500,56,not share,6,qian tun lu 58 hao yuan ,116.35649699999999,40.043931,2,1,1
275,3500,99,not share,6,jin hai jie 36 hao yuan ,116.645473,39.920831,3,1,1
276,2100,61,not share,6,cang shang xiao qu ,116.66014399999999,40.120667,2,1,1
277,4500,45,not share,7,xin zhong xi jie ,116.444278,39.938213,1,1,1
278,3000,87,not share,6,ying xi jia yuan ,116.69336000000001,39.879708,2,1,1
279,5200,43,not share,4,chun feng hu tong she qu ,116.371997,39.890246000000005,1,1,1
280,5200,34,not share,5,che gong zhuang bei li ,116.35343400000001,39.940290999999995,1,1,1
281,5300,62,not share,6,chang xiu jia yuan ,116.337434,40.060932,2,1,1
282,6000,54,not share,16,wan shou lu jia 15 hao yuan si qu ,116.296625,39.925118,1,1,1
283,4100,70,not share,6,hong xing bei li ,116.433392,39.813832,2,1,1
284,6000,40,not share,6,dong luo quan hu tong 11 hao yuan ,116.43073500000001,39.923747999999996,1,1,1
285,3200,36,not share,14,rui gong guan ,116.324959,39.694362,2,1,0
286,2500,60,not share,6,bin he xiao qu ,116.68862800000001,40.123965000000005,1,1,1
287,3000,48,not share,21,yu jing chun tian ,116.30668600000001,39.824775,1,1,1
288,3500,65,not share,10,xing cheng li yuan ,116.32310600000001,39.760977000000004,1,1,1
289,4200,54,not share,6,di zhen ju su she ,116.253721,39.921867999999996,1,1,1
290,5300,53,not share,16,shi you da yuan ,116.371187,40.00245,1,1,1
291,3600,87,not share,6,xiao lu yi ,116.699554,39.94027,2,1,1
292,2500,66,not share,28,hei shan A1 qu ,116.101871,39.940649,2,1,1
293,3600,38,not share,5,zi jing qi xing guang chang ,116.35680500000001,40.090303000000006,1,0,0
294,5700,39,not share,6,ling nan lu 26 hao yuan ,116.31189599999999,39.933501,1,1,1
295,4000,50,not share,15,dang dai shang cheng ding cheng ,116.20259899999999,39.930855,1,1,0
296,3600,52,not share,6,dong gao di ,116.427834,39.813439,2,1,1
297,2950,57,not share,6,zhong ze jia yuan ,116.64483999999999,39.8809,1,1,1
298,3200,131,not share,6,yi pin jia yuan ,116.423115,39.676404999999995,4,3,2
299,3400,90,not share,14,shou zuo yu yuan yi qu er qi ,116.373424,39.756170000000004,2,1,1
0,2600,84,not share,6,hua yuan xiang xiao qu ,116.159825,39.747289,3,1,1
1,2800,48,not share,6,yun jing xi li nan qu ,116.667208,39.885232,1,1,1
2,2300,42,not share,12,heng hua hu gong guan ,116.664571,40.207714,1,1,0
3,3500,53,not share,7,shui jing yu ,116.267151,40.218077,2,1,0
4,5700,45,not share,6,shang de dong li ,116.320453,40.039032,1,1,1
5,5600,56,not share,24,yan hai sai luo cheng er qi ,116.51234699999999,39.902257,1,1,1
6,5700,82,not share,25,jin chan nan li ,116.508909,39.868786,2,1,1
7,2900,82,not share,7,shou chuang yue dou hui ,116.412296,39.708208,2,1,1
8,3600,93,not share,6,shang lu yuan ,116.69288799999998,39.945754,2,2,2
9,5800,51,not share,17,bei jing xiang su bei qu ,116.62150700000001,39.933755,2,2,0
10,2500,75,not share,18,hui tong xin yuan ,116.109926,40.013275,2,1,1
11,3500,64,not share,12,dong ya yin xiang tai hu ,116.651425,39.843737,2,1,1
12,4800,43,not share,6,xia guang li 30 hao yuan ,116.46996100000001,39.965058,1,1,1
13,5000,45,not share,16,jing song ba qu ,116.453783,39.887599,1,1,1
14,3500,86,not share,15,ying hai jia yuan rui yuan E qu ,116.443257,39.766894,2,1,1
15,2800,80,not share,15,lan qiao yi yuan ,116.41179699999999,39.717263,2,1,1
16,3500,71,not share,6,guan yin si nan li ,116.35625,39.728719,2,1,1
17,5100,44,not share,16,nong guang nan li ,116.468902,39.882519,1,1,1
18,5600,57,not share,6,hong lian bei li ,116.34063300000001,39.891697,2,1,1
19,4300,60,not share,6,gui yuan nan li ding qu ,116.486737,39.799085,1,1,1
20,5600,55,not share,6,jian cai cheng xi er li ,116.361956,40.068051000000004,2,1,1
21,6200,46,not share,6,he ping li san qu ,116.427002,39.962219,1,1,1
22,5500,61,not share,28,bei jing xin tian di si qi ,116.612889,39.923544,1,1,1
23,3700,53,not share,6,wan yuan nan li ,116.43064299999999,39.804123,2,1,1
24,3000,77,not share,13,bei jun jia yuan ,116.283948,40.204033,2,1,1
25,3000,60,not share,17,he sheng shi jie hua yuan ,116.561925,39.745913,2,1,0
26,5500,35,not share,6,xi shan guo ji cheng ,116.23551100000002,39.93305,2,1,0
27,3450,24,not share,26,rong feng 2008 ,116.343245,39.900529,1,1,0
28,5500,50,not share,5,nan wei lu 2 hao yuan ,116.402217,39.884746,2,1,1
29,2800,42,not share,11,DBC jia zhou xiao zhen ,116.68924399999999,39.873245000000004,1,1,0
30,3500,135,not share,5,hua yuan he shu ,116.40793400000001,39.709971,3,2,2
31,2600,39,not share,14,xu hui E tian di ,116.175752,39.728172,2,1,0
32,3900,94,not share,6,wu ai tun xi jie ,116.38304699999999,39.806113,2,1,2
33,3800,112,not share,6,ta ran jia yuan ,116.24283600000001,40.204941999999996,2,2,2
34,2700,51,not share,28,shun xing jie 17 hao yuan ,116.654921,40.190569,1,1,1
35,3000,85,not share,6,yu long san qu ,116.67819399999999,40.129754,2,1,2
36,5800,55,not share,6,fu xing lu 79 hao yuan ,116.277469,39.915102000000005,2,1,1
37,6000,49,not share,12,cui wei zhong li ,116.304768,39.92028,1,1,0
38,3300,83,not share,6,tao hua dao ,116.665897,39.873868,2,1,1
39,3600,46,not share,8,3G mu lan ,116.440281,39.853629,1,1,0
40,3500,61,not share,6,yong shun 35 hao yuan ,116.659927,39.918943,2,1,1
41,2500,51,not share,6,hao zhuang jia yuan dong qu ,116.21872900000001,40.221509000000005,1,1,1
42,5200,52,not share,5,gan jia kou xiao qu ,116.336244,39.932195,2,1,1
43,2600,85,not share,6,xing gong yuan er li ,116.153054,39.754816,2,1,1
44,4400,50,not share,13,heng da ling yu ,116.557635,39.851391,1,1,0
45,5200,69,not share,6,dian jian nan yuan ,116.55888200000001,39.919411,2,1,1
46,4200,60,not share,6,ba jiao bei li ,116.21005,39.919736,2,1,1
47,5200,61,not share,6,ding fu zhuang bei li 2 hao yuan ,116.56386100000002,39.923809000000006,2,1,1
48,3100,57,not share,5,xing zheng dong li ,116.35056499999999,39.733387,2,1,1
49,4100,65,not share,20,guang an ﹒ kang xin jia yuan ,116.23558200000001,39.88187,1,1,1
50,3200,59,not share,5,xi xin nan qu ,116.648422,40.137571,1,1,1
51,5000,80,not share,28,yan bao qi dong jia yuan ,116.539686,39.859685,2,1,1
52,4500,42,not share,6,guang an men wai nan jie 67 hao yuan ,116.35203200000001,39.885605,1,1,1
53,4300,45,not share,17,die cui ting yuan ,116.20699099999999,39.942076,1,1,0
54,4600,55,not share,22,bai he yuan ,116.37083500000001,39.867038,1,1,1
55,4100,50,not share,4,gu cheng lu xiao qu ,116.195155,39.920866,2,1,0
56,4500,62,not share,7,yin de jia yuan ,116.339882,39.82826,2,1,1
57,4000,38,not share,7,shang bei xin zuo ,116.339803,40.085341,1,1,0
58,4200,41,not share,8,iMOMA ,116.32278500000001,40.048025,1,1,0
59,4500,90,not share,17,you de jia yuan 5 hao yuan ,116.431933,39.791808,2,1,1
60,3600,90,not share,22,da fang ju ,116.63734,39.88191,2,1,1
61,3800,35,not share,18,guo yuan xiao qu ,116.401974,39.86299,1,1,0
62,6000,59,not share,6,song yu xi li ,116.47068300000001,39.87738,2,1,1
63,4600,46,not share,6,song yu xi li ,116.47068300000001,39.87738,1,1,1
64,5800,67,not share,6,wu jia cun lu 10 hao yuan ,116.304497,39.895431,2,1,1
65,6000,49,not share,12,cui wei zhong li ,116.304768,39.92028,1,1,1
66,2800,61,not share,6,shi yuan xi qu ,116.66998799999999,40.116534,2,1,1
67,3600,76,not share,20,bai he wan ,116.69763200000001,39.920038,2,1,1
68,6000,55,not share,16,guo jia ji wei su she ,116.27314299999999,39.913383,2,1,1
69,4300,54,not share,6,wu fang yuan ,116.233846,39.905003,2,1,1
70,2800,24,not share,1,da wai lang ying hu tong ,116.39514399999999,39.899115,1,0,0
71,3500,96,not share,15,zhu jiang yi jing ,116.549499,39.746067,2,2,1
72,4500,40,not share,5,hua ren lu xiao qu ,116.39740400000001,39.893915,1,1,1
73,5800,56,not share,6,gao yuan jie 4 hao yuan ,116.43445700000001,39.99285,1,1,1
74,5800,45,not share,6,shao yao ju jia 2 hao yuan ,116.43777,39.986008,1,1,1
75,4000,63,not share,19,jin yu ke le ,116.583271,39.909271999999994,1,1,0
76,3600,65,not share,12,jiu ju ya yuan ,116.676119,39.875612,1,1,1
77,3000,50,not share,12,jiu ju ya yuan ,116.676119,39.875612,1,1,0
78,5500,58,not share,26,jin dian hua yuan ,116.367818,39.959568,1,1,1
79,6000,89,not share,18,yuan yang yi fang lin yu yuan ,116.60911599999999,39.903738,2,1,1
80,3100,45,not share,10,shou kai zhong cheng guang chang ,116.651151,40.169608000000004,1,1,1
81,5900,59,not share,6,long tan xi li ,116.433777,39.886218,2,1,1
82,6000,45,not share,6,an hua li she qu ,116.41155400000001,39.971886,1,1,1
83,5300,45,not share,6,xin ming hu tong ,116.384092,39.96456,1,1,1
84,4500,60,not share,6,qing ta xiu yuan ,116.269851,39.897262,2,1,1
85,4600,57,not share,6,xin cun er li ,116.313005,39.846449,2,1,1
86,5800,53,not share,22,qing chun wu xian ,116.369702,39.890309,1,1,1
87,4000,59,not share,6,yong le xi qu ,116.23378500000001,39.906862,2,1,1
88,4600,44,not share,6,tai ping qiao dong li ,116.32921999999999,39.892447,1,1,1
89,3900,41,not share,6,yong le xi qu ,116.23378500000001,39.906862,1,1,1
90,3150,27,not share,9,xu hui 26 jie qu ,116.61816499999999,40.128397,1,1,1
91,5000,48,not share,6,en ji li xiao qu ,116.291418,39.937340999999996,1,1,1
92,6000,53,not share,18,lv jing yuan ,116.44504199999999,39.894679,1,1,1
93,5200,51,not share,5,nan wei lu 2 hao yuan ,116.402217,39.884746,2,1,1
94,6000,63,not share,6,ju yuan ,116.29640800000001,40.039756,2,1,1
95,5600,50,not share,6,zhi qiang yuan ,116.375551,39.960432,1,1,1
96,3000,36,not share,11,lan xing hua yuan ,116.56038899999999,40.094933000000005,1,1,0
97,2600,84,not share,6,xing gong yuan er li ,116.153054,39.754816,2,1,1
98,3300,60,not share,6,shui xian yuan ,116.70106399999999,39.920295,1,1,1
99,5600,63,not share,16,a man yu suo ,116.534917,39.927474,1,1,1
100,5800,89,not share,22,shuang he jia yuan ,116.53303100000001,39.861307000000004,2,1,2
101,3700,87,not share,5,ta ran jia yuan ,116.24283600000001,40.204941999999996,2,1,1
102,4600,72,not share,6,fu feng lu 8 hao yuan ,116.28546499999999,39.841413,2,1,1
103,5600,37,not share,5,zhi qiang bei yuan ,116.372382,39.958962,1,1,1
104,5000,61,not share,5,shui li ju yi chu su she ,116.33439399999999,40.055045,2,1,1
105,3000,85,not share,12,ren he hua yuan yi qu ,116.692086,40.116237,2,1,1
106,3000,57,not share,6,feng xi bei li ,116.258053,39.844491999999995,2,1,1
107,5600,42,not share,6,an yuan dong li san qu ,116.419527,39.992096999999994,1,1,1
108,5500,82,not share,22,fu li you yi cheng B qu ,116.568799,39.853078000000004,2,1,2
109,3300,68,not share,6,shuang he bei li ,116.354697,39.745721,2,1,1
110,3500,75,not share,6,tu qiao zhuan chang su she lou ,116.705999,39.875254,2,1,1
